DOW MON DY HH:MM:SS YYYY UTC-OFFSET  EVTTYPE    POINT   MMI   STATE          DESCRIPTION
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Fri Jan 02 12:49:04 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Fri Jan 02 18:25:54 1970(UTC+00:00)  VELEVENT   05271   001   Clear          Compressor Low Suction Pressure
Fri Jan 02 18:25:55 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Fri Jan 02 18:25:55 1970(UTC+00:00)  VELEVENT   05110   001   Clear          Unit Off
Fri Jan 02 18:25:59 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Fri Jan 02 18:26:00 1970(UTC+00:00)  VELEVENT   05109   001   Clear          Unit On
Fri Jan 02 20:07:17 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Fri Jan 02 20:07:18 1970(UTC+00:00)  VELEVENT   05110   001   Clear          Unit Off
Thu Jan 01 00:03:07 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:03:07 1970(UTC+00:00)  VELEVENT   05109   001   Clear          Unit On
Thu Jan 01 00:03:13 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:06:23 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 01:06:26 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Thu Jan 01 00:03:09 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:03:10 1970(UTC+00:00)  VELEVENT   05109   001   Clear          Unit On
Thu Jan 01 00:03:15 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 04:12:39 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 04:59:38 1970(UTC+00:00)  VELEVENT   05271   001   Clear          Compressor Low Suction Pressure
Thu Jan 01 04:59:39 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 04:59:56 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Thu Jan 01 04:59:56 1970(UTC+00:00)  VELEVENT   05110   001   Clear          Unit Off
Thu Jan 01 04:59:58 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 04:59:59 1970(UTC+00:00)  VELEVENT   05109   001   Clear          Unit On
Thu Jan 01 05:00:35 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Thu Jan 01 05:00:35 1970(UTC+00:00)  VELEVENT   05110   001   Clear          Unit Off
Thu Jan 01 05:00:50 1970(UTC+00:00)  VELEVENT   05271   001   Clear          Compressor Low Suction Pressure
Thu Jan 01 05:00:51 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 05:00:57 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 05:00:58 1970(UTC+00:00)  VELEVENT   05109   001   Clear          Unit On
Thu Jan 01 05:01:30 1970(UTC+00:00)  VELEVENT   05271   001   Clear          Compressor Low Suction Pressure
Thu Jan 01 05:01:31 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 05:02:41 1970(UTC+00:00)  VELEVENT   05271   001   Clear          Compressor Low Suction Pressure
Thu Jan 01 05:02:42 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 05:18:14 1970(UTC+00:00)  VELEVENT   05271   001   Clear          Compressor Low Suction Pressure
Thu Jan 01 05:18:15 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 05:19:35 1970(UTC+00:00)  VELEVENT   05271   001   Clear          Compressor Low Suction Pressure
Thu Jan 01 05:19:36 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 05:19:42 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Thu Jan 01 05:19:42 1970(UTC+00:00)  VELEVENT   05110   001   Clear          Unit Off
Thu Jan 01 05:19:43 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 05:19:43 1970(UTC+00:00)  VELEVENT   05109   001   Clear          Unit On
Thu Jan 01 05:19:51 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Thu Jan 01 05:19:51 1970(UTC+00:00)  VELEVENT   05110   001   Clear          Unit Off
Thu Jan 01 05:20:11 1970(UTC+00:00)  VELEVENT   05271   001   Clear          Compressor Low Suction Pressure
Thu Jan 01 05:20:32 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 05:20:32 1970(UTC+00:00)  VELEVENT   05109   001   Clear          Unit On
Thu Jan 01 00:04:42 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 00:05:10 1970(UTC+00:00)  VELEVENT   05271   001   Clear          Compressor Low Suction Pressure
Thu Jan 01 00:05:11 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 00:05:44 1970(UTC+00:00)  VELEVENT   05271   001   Clear          Compressor Low Suction Pressure
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:23 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 04:31:33 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 06:13:14 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Thu Jan 01 06:13:14 1970(UTC+00:00)  VELEVENT   05110   001   Clear          Unit Off
Thu Jan 01 06:17:13 1970(UTC+00:00)  VELEVENT   05271   001   Clear          Compressor Low Suction Pressure
Thu Jan 01 06:17:56 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 06:17:57 1970(UTC+00:00)  VELEVENT   05109   001   Clear          Unit On
Thu Jan 01 06:21:34 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 06:25:30 1970(UTC+00:00)  VELEVENT   05271   001   Clear          Compressor Low Suction Pressure
Thu Jan 01 06:25:31 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 06:25:34 1970(UTC+00:00)  VELEVENT   05271   001   Clear          Compressor Low Suction Pressure
Thu Jan 01 06:25:36 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 07:29:32 1970(UTC+00:00)  VELEVENT   05271   001   Clear          Compressor Low Suction Pressure
Thu Jan 01 07:29:32 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Thu Jan 01 07:29:33 1970(UTC+00:00)  VELEVENT   05110   001   Clear          Unit Off
Thu Jan 01 00:03:05 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:03:06 1970(UTC+00:00)  VELEVENT   05109   001   Clear          Unit On
Thu Jan 01 00:03:10 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:35:30 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 04:32:28 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Thu Jan 01 04:32:28 1970(UTC+00:00)  VELEVENT   05110   001   Clear          Unit Off
Thu Jan 01 04:32:29 1970(UTC+00:00)  VELEVENT   05271   001   Clear          Compressor Low Suction Pressure
Thu Jan 01 00:03:06 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:03:07 1970(UTC+00:00)  VELEVENT   05109   001   Clear          Unit On
Thu Jan 01 00:03:11 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 15:43:06 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 18:20:16 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Thu Jan 01 18:20:16 1970(UTC+00:00)  VELEVENT   05110   001   Clear          Unit Off
Thu Jan 01 18:20:19 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 18:20:20 1970(UTC+00:00)  VELEVENT   05109   001   Clear          Unit On
Thu Jan 01 18:20:33 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Thu Jan 01 18:20:34 1970(UTC+00:00)  VELEVENT   05110   001   Clear          Unit Off
Thu Jan 01 00:03:06 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:03:07 1970(UTC+00:00)  VELEVENT   05109   001   Clear          Unit On
Thu Jan 01 00:03:12 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:27:59 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 00:49:05 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Thu Jan 01 00:49:06 1970(UTC+00:00)  VELEVENT   05110   001   Clear          Unit Off
Thu Jan 01 00:03:04 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:03:05 1970(UTC+00:00)  VELEVENT   05109   001   Clear          Unit On
Thu Jan 01 00:03:10 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:06:01 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 00:06:23 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:10:12 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Thu Jan 01 00:10:13 1970(UTC+00:00)  VELEVENT   05110   001   Clear          Unit Off
Thu Jan 01 00:35:09 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:35:10 1970(UTC+00:00)  VELEVENT   05109   001   Clear          Unit On
Thu Jan 01 01:14:31 1970(UTC+00:00)  VELEVENT   05271   001   Clear          Compressor Low Suction Pressure
Thu Jan 01 01:14:31 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Thu Jan 01 01:14:32 1970(UTC+00:00)  VELEVENT   05110   001   Clear          Unit Off
Thu Jan 01 00:03:04 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:03:05 1970(UTC+00:00)  VELEVENT   05109   001   Clear          Unit On
Thu Jan 01 00:03:09 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:03:58 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:12:21 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Thu Jan 01 00:12:21 1970(UTC+00:00)  VELEVENT   05110   001   Clear          Unit Off
Thu Jan 01 00:13:18 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:13:19 1970(UTC+00:00)  VELEVENT   05109   001   Clear          Unit On
Thu Jan 01 00:14:04 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Thu Jan 01 00:14:04 1970(UTC+00:00)  VELEVENT   05110   001   Clear          Unit Off
Thu Jan 01 00:03:02 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:03:02 1970(UTC+00:00)  VELEVENT   05109   001   Clear          Unit On
Thu Jan 01 00:03:08 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 02:41:40 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 03:16:05 1970(UTC+00:00)  VELEVENT   05271   001   Clear          Compressor Low Suction Pressure
Thu Jan 01 03:16:07 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 03:16:19 1970(UTC+00:00)  VELEVENT   05271   001   Clear          Compressor Low Suction Pressure
Thu Jan 01 03:16:20 1970(UTC+00:00)  VELEVENT   05271   001   Alarm          Compressor Low Suction Pressure
Thu Jan 01 03:17:09 1970(UTC+00:00)  VELEVENT   05271   001   Clear          Compressor Low Suction Pressure
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:23 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:23 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:23 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:23 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Mon Jan 12 01:39:13 1970(UTC+00:00)  VELEVENT   05270   001   Alarm          Compressor High Head Pressure
Mon Jan 12 01:43:37 1970(UTC+00:00)  VELEVENT   05034   001   Warning        High Return Humidity
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 01:23:34 1970(UTC+00:00)  VELEVENT   05270   001   Alarm          Compressor High Head Pressure
Thu Jan 01 05:08:53 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Thu Jan 01 05:08:53 1970(UTC+00:00)  VELEVENT   05110   001   Clear          Unit Off
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:23 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:06:25 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:04:43 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:04:44 1970(UTC+00:00)  VELEVENT   05109   001   Clear          Unit On
Thu Jan 01 00:04:45 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Thu Jan 01 00:04:46 1970(UTC+00:00)  VELEVENT   05110   001   Clear          Unit Off
Thu Jan 01 00:05:00 1970(UTC+00:00)  VELEVENT   05109   001   Message        Unit On
Thu Jan 01 00:05:00 1970(UTC+00:00)  VELEVENT   05109   001   Clear          Unit On
Thu Jan 01 00:06:24 1970(UTC+00:00)  SYSEVENT                 Message        DNS lookup failure for host: pool.ntp.org
Thu Jan 01 00:10:08 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
Thu Jan 01 00:10:09 1970(UTC+00:00)  VELEVENT   05110   001   Clear          Unit Off
Thu Jan 01 00:03:07 1970(UTC+00:00)  VELEVENT   05110   001   Message        Unit Off
